Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,1stQuarterPoints,2ndQuarterPoints,3rdQuarterPoints,4thQuarterPoints,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,FirstDowns,3rdDownEfficiency,4thDownEfficiency,TotalYards,Passing,CompAtt,YardsPerPass,Rushing,RushingAtt,YardsPerRush,Penalties,Interceptions,Fumbles,Turnovers Total
401628454,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,86072,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,40,7,23,7,3,0.9829337715,1507,1571,2638,UTEP,fbs,Conference USA,7,7,0,0,0,0.01706622847,1296,1232,3.541056616,,,30,11-17,0-2,507,284,25/36,7.9,223,47,4.7,3-35,0,1,1
401628467,2024,2,regular,2024-09-07T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,86906,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,14,14,0,0,0.9651964218,1571,1588,38,Colorado,fbs,Big 12,10,0,0,3,7,0.03480357819,1324,1307,3.268239936,,,22,3-12,0-0,334,185,23/30,6.2,149,35,4.3,12-105,0,0,0
401628482,2024,3,regular,2024-09-14T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,86546,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,34,7,14,6,7,0.9981665662,1596,1596,2460,Northern Iowa,fcs,MVFC,3,3,0,0,0,0.00183343376,,,3.088543749,,,22,4-7,0-1,423,281,20/26,10.8,142,22,6.5,4-44,1,0,1
401628485,2024,4,regular,2024-09-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,87464,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,24,10,7,0,7,0.3547871322,1588,1570,356,Illinois,fbs,Big Ten,31,7,3,7,7,0.6452128678,1533,1551,7.73823899,,,20,8-15,0-1,345,297,24/35,8.5,48,33,1.5,10-89,1,0,1
401628499,2024,5,regular,2024-09-28T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,61441,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,10,0,0,3,7,0.007497810628,1343,1322,158,Nebraska,fbs,Big Ten,28,0,0,7,21,0.9925021894,1570,1591,4.34939179,,,25,1-8,1-1,418,257,17/27,9.5,161,32,5,11-94,0,0,0
401628508,2024,6,regular,2024-10-05T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,87453,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,14,7,7,0,0,0.9937249744,1591,1597,164,Rutgers,fbs,Big Ten,7,0,0,0,7,0.006275025616,1527,1521,4.551453136,,,15,7-19,3-3,261,164,14/28,5.9,97,42,2.3,7-37,1,0,1
401628519,2024,8,regular,2024-10-19T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,53082,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,56,7,21,14,14,0.9988809781,1648,1791,158,Nebraska,fbs,Big Ten,7,0,7,0,0,0.001119021918,1597,1454,5.154908158,,,20,7-16,0-5,304,234,28/46,5.1,70,29,2.4,6-47,3,2,5
401628530,2024,9,regular,2024-10-26T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,102780,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,21,7,7,0,7,0.9923267213,2076,2063,158,Nebraska,fbs,Big Ten,17,0,6,3,8,0.007673278696,1454,1467,7.447834909,,,18,5-16,0-1,273,152,21/33,4.6,121,33,3.7,7-62,1,0,1
401628537,2024,10,regular,2024-11-02T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,87453,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,20,0,7,7,6,0.007659684793,1467,1453,26,UCLA,fbs,Big Ten,27,3,10,14,0,0.9923403152,1456,1470,4.03361246,,,21,9-17,1-3,322,209,16-34,6.1,113,38,3,2-15,2,0,2
401628549,2024,12,regular,2024-11-16T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,75304,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,28,7,7,7,7,0.9958261662,1767,1761,158,Nebraska,fbs,Big Ten,20,7,7,6,0,0.004173833781,1453,1459,7.848171368,,,19,5-13,1-1,310,191,27/38,5,119,25,4.8,5-40,2,0,2
401628560,2024,13,regular,2024-11-23T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86923,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,44,7,17,10,10,0.8939495445,1459,1524,275,Wisconsin,fbs,Big Ten,25,7,3,7,8,0.1060504555,1659,1594,4.201190015,,,29,4-9,0-1,473,293,28/38,7.7,180,36,5,4-48,0,1,1
401628562,2024,14,regular,2024-11-30T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,69250,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,13,0,0,3,10,0.06082885825,1786,1784,158,Nebraska,fbs,Big Ten,10,3,7,0,0,0.9391711418,1524,1526,6.806184977,,,20,8-17,0-0,334,190,22/33,5.8,144,43,3.3,4-20,0,2,2
401677095,2024,17,postseason,2024-12-28T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,30062,4102,Yankee Stadium,158,Nebraska,fbs,Big Ten,20,0,13,7,0,0.9699308245,1526,1537,103,Boston College,fbs,ACC,15,0,2,0,13,0.03006917546,1524,1513,4.808096103,,Bad Boy Mowers Pinstripe Bowl,21,3-11,3-4,363,232,23/31,7.5,131,44,4,6-55,1,1,2
401520148,2023,1,regular,2023-09-01T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,53629,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,13,0,3,0,10,0.04705619943,1672,1671,158,Nebraska,fbs,Big Ten,10,0,0,7,3,0.9529438006,1521,1522,7.656757772,,,18,5-11,0-0,295,114,11/19,6,181,37,4.9,7-55,3,1,4
401520188,2023,2,regular,2023-09-09T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,53241,3726,Folsom Field,38,Colorado,fbs,Pac-12,36,0,13,10,13,0.3460350011,1196,1288,158,Nebraska,fbs,Big Ten,14,0,0,7,7,0.6539649989,1522,1430,4.920250883,,,15,4-13,0-2,341,119,11/22,5.4,222,41,5.4,6-40,1,3,4
401520237,2023,3,regular,2023-09-16T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,86875,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,35,7,7,7,14,0.9987284936,1430,1476,2459,Northern Illinois,fbs,Mid-American,11,3,0,0,8,0.001271506366,1309,1263,4.8508167,,,23,8-14,0-0,382,158,14/24,6.6,224,44,5.1,5-70,0,1,1
401520263,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,87115,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,0,7,7,14,0.7985096365,1476,1483,2348,Louisiana Tech,fbs,Conference USA,14,0,7,0,7,0.2014903635,1218,1211,5.332940908,,,20,3-11,2-2,419,107,8/18,5.9,312,48,6.5,6-55,0,0,0
401520286,2023,5,regular,2023-09-30T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,87134,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,7,0,0,0,7,0.005564348683,1483,1432,130,Michigan,fbs,Big Ten,45,14,14,7,10,0.9944356513,1953,2004,1.2857794,,,10,3-10,1-3,305,199,14/25,8,106,21,5,4-30,1,0,1
401520301,2023,6,regular,2023-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,46703,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,7,0,7,0,0,0.007883735683,1517,1479,158,Nebraska,fbs,Big Ten,20,3,14,3,0,0.9921162643,1432,1470,3.592677259,,,18,5-15,1-1,312,154,12/24,6.4,158,49,3.2,10-70,1,2,3
401520342,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86769,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,17,3,7,0,7,0.9602907526,1470,1474,77,Northwestern,fbs,Big Ten,9,3,3,0,3,0.03970924738,1345,1341,7.154382332,,,12,3-15,0-1,257,176,12/23,7.7,81,39,2.1,8-75,1,0,1
401520355,2023,9,regular,2023-10-28T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86709,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,31,0,14,7,10,0.9795194237,1474,1512,2509,Purdue,fbs,Big Ten,14,0,0,0,14,0.02048057632,1482,1444,4.178382686,,,14,7-14,0-1,277,122,6/11,11.1,155,48,3.2,6-49,0,4,4
401520369,2023,10,regular,2023-11-04T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,63134,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,20,3,7,3,7,0.9139184419,1385,1388,158,Nebraska,fbs,Big Ten,17,0,10,0,7,0.08608155811,1512,1509,6.542290538,,,19,5-15,1-1,277,129,12/29,4.6,148,41,3.6,0-0,2,1,3
401520392,2023,11,regular,2023-11-11T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,86830,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,10,0,0,10,0,0.1977260569,1509,1510,120,Maryland,fbs,Big Ten,13,0,7,0,6,0.8022739431,1597,1596,7.721718341,,,19,6-13,0-2,384,283,27/40,7.1,101,26,3.9,10-92,1,2,3
401520422,2023,12,regular,2023-11-19T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,72237,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,24,0,10,7,0,0.0844247394,1593,1598,158,Nebraska,fbs,Big Ten,17,14,0,0,3,0.9155752606,1510,1505,7.479109735,,,19,5-13,1-3,364,169,15/24,7,195,40,4.9,7-54,1,0,1
401520425,2023,13,regular,2023-11-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,86183,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,10,0,7,3,0,0.5736448837,1505,1511,2294,Iowa,fbs,Big Ten,13,0,10,0,3,0.4263551163,1681,1675,8.0530878,,,10,8-17,0-0,264,189,15/28,6.8,75,30,2.5,5-40,1,2,3
401405059,2022,1,regular,2022-08-27T16:30:00.000Z,FALSE,TRUE,TRUE,TRUE,42699,3504,Aviva Stadium,77,Northwestern,fbs,Big Ten,31,3,14,7,7,0.5475434597,1361,1381,158,Nebraska,fbs,Big Ten,28,7,7,14,0,0.4524565403,1636,1616,8.349355668,,,,,,,,,,,,,,,,0
401405063,2022,2,regular,2022-09-03T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,86590,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,38,7,0,17,14,0.9973970534,1623,1623,155,North Dakota,fcs,MVFC,17,0,7,10,0,0.002602946582,,,2.907930749,,,,,,,,,,,,,,,,0
401405072,2022,3,regular,2022-09-10T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,86862,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,42,7,21,7,7,0.5761352518,1616,1596,290,Georgia Southern,fbs,Sun Belt,45,14,14,7,10,0.4238647482,1382,1402,8.936899543,,,,,,,,,,,,,,,,0
401404070,2022,4,regular,2022-09-17T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,87161,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,14,7,0,0,7,0.00336226238,1596,1523,201,Oklahoma,fbs,Big 12,49,14,21,14,0,0.9966377376,1811,1884,2.042123513,,,,,,,,,,,,,,,,0
401405102,2022,6,regular,2022-10-01T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86804,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,35,7,14,0,14,0.9938176901,1523,1536,84,Indiana,fbs,Big Ten,21,0,21,0,0,0.006182309915,1336,1323,8.041079184,,,,,,,,,,,,,,,,0
401405111,2022,7,regular,2022-10-07T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,53752,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,13,10,3,0,0,0.5732717772,1329,1337,158,Nebraska,fbs,Big Ten,14,0,0,7,7,0.4267282228,1536,1528,7.407253265,,,,,,,,,,,,,,,,0
401405113,2022,8,regular,2022-10-15T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,61320,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,43,10,17,7,9,0.6374841966,1668,1668,158,Nebraska,fbs,Big Ten,37,0,13,17,7,0.3625158034,1528,1528,4.602756108,,,,,,,,,,,,,,,,0
401405124,2022,10,regular,2022-10-29T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86691,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,9,3,6,0,0,0.007150416227,1528,1508,356,Illinois,fbs,Big Ten,26,6,14,3,3,0.9928495838,1736,1756,2.769636336,,,,,,,,,,,,,,,,0
401405128,2022,11,regular,2022-11-05T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,86284,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,13,10,0,0,3,0.03443723736,1508,1511,135,Minnesota,fbs,Big Ten,20,0,0,10,10,0.9655627626,1727,1724,4.963510402,,,,,,,,,,,,,,,,0
401405137,2022,12,regular,2022-11-12T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,110192,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,34,7,10,7,10,0.9984954183,2058,2080,158,Nebraska,fbs,Big Ten,3,0,3,0,0,0.001504581657,1511,1489,1.428844292,,,,,,,,,,,,,,,,0
401405142,2022,13,regular,2022-11-19T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,86068,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,14,0,7,7,0,0.1855788524,1489,1499,275,Wisconsin,fbs,Big Ten,15,0,0,3,12,0.8144211476,1731,1721,6.815475703,,,,,,,,,,,,,,,,0
401405148,2022,14,regular,2022-11-25T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,69250,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,17,0,0,7,10,0.01426462614,1742,1709,158,Nebraska,fbs,Big Ten,24,10,7,7,0,0.9857353739,1499,1532,4.707944915,,,,,,,,,,,,,,,,0
401282714,2021,1,regular,2021-08-28T17:20:00.000Z,FALSE,TRUE,FALSE,TRUE,41064,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,30,2,14,14,0,0.4056606387,1392,1411,158,Nebraska,fbs,Big Ten,22,0,9,7,6,0.5943393613,1503,1484,5.485981256,,,,,,,,,,,,,,,,0
401327913,2021,2,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,85938,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,52,7,17,14,14,0.9028727534,,,2230,Fordham,fcs,Patriot,7,0,7,0,0,0.09712724656,,,1.30919866,,,,,,,,,,,,,,,,0
401282797,2021,3,regular,2021-09-11T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,85663,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,0,14,0,14,0.9980612461,1484,1567,2084,Buffalo,fbs,Mid-American,3,0,0,3,0,0.001938753889,1645,1562,3.917046508,,,,,,,,,,,,,,,,0
401282798,2021,4,regular,2021-09-18T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,84659,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,23,7,0,9,7,0.884176071,1869,1863,158,Nebraska,fbs,Big Ten,16,3,0,6,7,0.115823929,1567,1573,3.456702838,,,,,,,,,,,,,,,,0
401282784,2021,5,regular,2021-09-25T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,70332,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,23,0,13,0,7,0.1725612913,1554,1555,158,Nebraska,fbs,Big Ten,20,0,10,3,7,0.8274387087,1573,1572,7.764411517,,,,,,,,,,,,,,,,0
401282800,2021,6,regular,2021-10-02T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,87364,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,56,21,14,14,7,0.9989177821,1572,1729,77,Northwestern,fbs,Big Ten,7,7,0,0,0,0.001082217928,1607,1450,1.928261241,,,,,,,,,,,,,,,,0
401282778,2021,7,regular,2021-10-09T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,87380,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,29,0,0,22,7,0.6191691079,1729,1732,130,Michigan,fbs,Big Ten,32,0,13,6,13,0.3808308921,1858,1855,7.042801752,,,,,,,,,,,,,,,,0
401282796,2021,8,regular,2021-10-16T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,45436,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,30,7,14,0,9,0.9468666287,1603,1620,158,Nebraska,fbs,Big Ten,23,3,6,7,7,0.05313337128,1732,1715,6.646311815,,,,,,,,,,,,,,,,0
401247293,2020,9,regular,2020-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,1344,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,52,14,10,14,14,0.996102126,2079,2115,158,Nebraska,fbs,Big Ten,17,7,7,3,0,0.00389787404,1568,1532,1.894958769,https://www.youtube.com/watch?v=dc0RElYliyk,,,,,,,,,,,,,,,0
401282801,2021,10,regular,2021-10-30T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,85902,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,23,7,10,0,6,0.5561261905,1715,1698,2509,Purdue,fbs,Big Ten,28,0,14,7,7,0.4438738095,1603,1620,5.899744183,,,,,,,,,,,,,,,,0
401282799,2021,11,regular,2021-11-06T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,84426,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,17,0,10,7,0,0.5133905954,1698,1713,194,Ohio State,fbs,Big Ten,26,0,17,6,3,0.4866094046,2128,2113,4.326089516,,,,,,,,,,,,,,,,0
401282803,2021,13,regular,2021-11-20T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,67888,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,35,14,0,14,7,0.5896946746,1907,1906,158,Nebraska,fbs,Big Ten,28,7,7,7,7,0.4103053254,1713,1714,5.806943535,,,,,,,,,,,,,,,,0
401282761,2021,14,regular,2021-11-26T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86541,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,21,7,7,7,0,0.9664082067,1714,1704,2294,Iowa,fbs,Big Ten,28,0,6,3,19,0.03359179331,1757,1767,6.910226129,,,,,,,,,,,,,,,,0
401247307,2020,10,regular,2020-11-07T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3911,Ryan Field,77,Northwestern,fbs,Big Ten,21,7,0,7,7,0.9565627815,1594,1602,158,Nebraska,fbs,Big Ten,13,0,13,0,0,0.04343721855,1532,1524,7.750726371,https://www.youtube.com/watch?v=HhDYZwolM70,,,,,,,,,,,,,,,0
401247320,2020,11,regular,2020-11-14T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,30,10,17,0,3,0.7655563683,1524,1544,213,Penn State,fbs,Big Ten,23,0,6,10,7,0.2344436317,1705,1685,5.121925004,https://www.youtube.com/watch?v=1MzPZqfRmTw,,,,,,,,,,,,,,,0
401247321,2020,12,regular,2020-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,23,7,3,7,6,0.1393910412,1544,1476,356,Illinois,fbs,Big Ten,41,14,14,10,3,0.8606089588,1339,1407,4.443152673,https://www.youtube.com/watch?v=doYMCYgIMlw,,,,,,,,,,,,,,,0
401247332,2020,13,regular,2020-11-27T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,1469,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,26,10,3,7,6,0.7362179287,1934,1921,158,Nebraska,fbs,Big Ten,20,0,13,7,0,0.2637820713,1476,1489,6.296173887,https://www.youtube.com/watch?v=4offUS0cnFY,,,,,,,,,,,,,,,0
401247335,2020,14,regular,2020-12-05T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,808,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,27,3,10,7,7,0.02008137291,1474,1455,158,Nebraska,fbs,Big Ten,37,17,10,7,3,0.9799186271,1489,1508,4.57814299,https://www.youtube.com/watch?v=nFFIeFq4WIM,,,,,,,,,,,,,,,0
401247345,2020,15,regular,2020-12-12T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,17,0,14,0,3,0.2570228881,1508,1504,135,Minnesota,fbs,Big Ten,24,10,7,0,7,0.7429771119,1622,1626,6.563845225,https://www.youtube.com/watch?v=afKXPRQ5x7Y,,,,,,,,,,,,,,,0
